user_id,group,convert
44426,control,0
29085,treatment,0
21497,treatment,0
26557,treatment,0
11776,control,0
11821,treatment,1
44837,treatment,0
33163,control,0
43277,treatment,0
15904,control,1
39052,treatment,0
34216,control,0
8239,control,0
20026,control,0
28899,treatment,0
39090,treatment,0
34616,treatment,1
40334,treatment,1
42983,treatment,1
1,treatment,1
24994,control,0
48152,treatment,0
18771,control,0
32478,treatment,0
46350,control,0
29937,treatment,0
4784,treatment,0
18283,treatment,0
22502,treatment,0
38777,control,0
12041,treatment,0
24358,treatment,0
28054,control,0
27020,treatment,0
4787,treatment,0
15549,treatment,0
3467,control,0
25825,control,0
39845,treatment,0
19973,treatment,0
24694,treatment,0
3636,control,1
33168,treatment,0
44534,treatment,0
43713,control,0
18248,control,0
18827,control,1
40104,treatment,0
37389,control,0
35057,control,0
30624,treatment,0
42429,control,0
29741,treatment,0
25583,control,1
39871,control,0
18954,treatment,0
26133,control,0
36550,treatment,0
2507,control,0
8834,control,0
20673,control,0
8434,treatment,0
22987,control,0
7358,control,0
10056,treatment,0
16510,control,0
35153,control,0
16033,treatment,0
15377,treatment,0
38845,treatment,1
15072,treatment,0
25984,control,0
29244,treatment,0
42353,treatment,0
22974,treatment,0
24998,treatment,1
48582,treatment,1
1780,control,0
46315,control,0
39783,treatment,0
8369,control,0
16560,control,0
12736,control,0
38698,control,0
425,control,0
31477,control,0
5345,control,0
596,treatment,1
45110,treatment,0
332,treatment,0
10718,control,0
48071,control,0
15845,control,0
983,treatment,0
25511,treatment,1
30008,control,0
15382,control,1
28116,control,0
48523,treatment,0
8519,control,0
15520,treatment,1
1179,treatment,0
35655,control,0
5967,treatment,0
29632,control,0
17609,control,0
6627,treatment,0
33845,treatment,0
45498,control,1
41547,control,0
19743,treatment,0
28512,treatment,1
47675,control,0
43896,control,1
40582,treatment,1
28866,control,0
8936,control,0
47487,control,1
14524,treatment,0
11683,control,0
31144,treatment,0
44736,treatment,0
1976,control,0
8460,treatment,1
47137,control,0
48909,treatment,0
29576,treatment,0
11689,control,0
31117,control,0
109,treatment,0
29935,treatment,0
39908,treatment,1
37506,control,0
42531,treatment,0
32446,control,1
22600,treatment,1
12928,treatment,0
3015,control,1
49702,control,0
38037,control,0
37236,treatment,0
20602,control,0
19143,treatment,0
24252,control,0
16514,control,0
11531,treatment,0
13559,treatment,0
29311,treatment,0
1206,control,1
34283,control,0
46477,treatment,1
41964,treatment,0
12414,control,0
9806,treatment,0
6051,treatment,1
17258,treatment,0
6145,treatment,0
23197,control,0
42564,treatment,0
2928,control,0
22611,treatment,0
7920,control,0
12233,control,0
944,treatment,1
26208,control,0
593,control,0
36298,control,0
45587,control,0
42666,control,0
22402,treatment,0
31552,treatment,0
48048,control,0
18492,treatment,0
71,control,1
46145,control,0
24613,control,0
28076,treatment,1
6701,treatment,0
26860,treatment,0
6478,control,0
9756,treatment,0
45312,treatment,1
38527,treatment,0
19472,control,0
38554,control,0
25433,treatment,0
48686,control,0
23144,treatment,1
4354,treatment,0
13950,treatment,0
41824,control,1
33978,control,0
799,control,0
46787,control,0
536,treatment,0
28051,control,0
42270,control,1
34732,treatment,0
2592,control,0
23826,control,0
28614,control,0
49948,treatment,0
2143,treatment,0
26413,treatment,0
11765,treatment,0
15513,control,0
4804,control,0
37596,control,0
25163,treatment,0
30725,treatment,0
831,treatment,0
39579,control,0
32182,treatment,0
32299,treatment,0
41578,control,0
27629,treatment,0
18613,control,0
32459,control,0
8163,control,0
37103,control,1
37851,control,0
36959,control,0
13662,control,0
21951,control,0
16359,treatment,1
13863,treatment,0
23477,treatment,0
29198,treatment,0
15398,control,1
13550,control,1
22306,treatment,0
18559,treatment,0
7604,treatment,1
28872,control,0
23950,control,0
15887,treatment,0
28761,treatment,0
31104,control,0
4214,control,1
11777,treatment,0
22856,control,0
36313,treatment,1
20799,control,0
28728,control,1
19653,control,0
23457,treatment,1
44352,control,0
34449,treatment,0
39099,control,1
44842,treatment,0
37681,treatment,0
38226,treatment,0
23809,control,0
46449,treatment,0
9026,control,1
16922,control,0
27838,treatment,0
14218,treatment,1
12173,control,0
25833,control,1
16469,control,0
13251,treatment,0
27577,control,0
31619,treatment,0
26966,control,0
16294,treatment,0
32970,control,0
38552,treatment,0
44292,control,0
7403,treatment,0
31647,control,1
6507,treatment,1
32573,control,0
27819,control,0
12139,control,1
13812,control,1
29283,control,0
39887,control,0
7458,control,0
45682,treatment,1
47437,control,1
43700,treatment,0
11897,control,1
46100,treatment,0
16271,control,1
21428,control,0
38273,control,0
48133,control,0
48242,treatment,0
8782,treatment,0
1759,control,0
25149,treatment,0
39303,treatment,0
10190,treatment,0
27156,control,0
5035,control,0
18170,treatment,0
23107,control,0
6213,control,0
40130,control,0
21312,treatment,0
45717,control,0
27105,treatment,0
17118,control,0
23928,control,1
20008,treatment,0
42294,control,0
44140,control,0
33964,control,0
46172,control,0
33463,treatment,1
6200,treatment,0
21795,control,0
41389,control,0
1757,control,0
3537,control,0
34641,treatment,0
1691,treatment,1
30822,control,0
5745,treatment,1
13928,control,0
27551,control,0
16930,control,0
42119,treatment,0
43523,treatment,0
12395,control,0
2020,treatment,0
37977,control,0
43339,control,0
709,control,1
43276,control,0
23392,treatment,0
24773,control,0
4425,control,0
28804,control,0
19725,control,1
2747,treatment,0
47539,treatment,0
35679,treatment,0
7323,control,1
8612,control,0
48157,control,1
43016,treatment,0
15049,treatment,0
41269,control,0
29479,treatment,0
37473,treatment,0
39720,control,0
13451,treatment,0
12497,treatment,0
13616,control,0
49728,control,0
39193,treatment,0
163,treatment,0
4703,treatment,0
34574,control,0
36016,control,0
15326,treatment,1
36135,treatment,0
21997,control,0
28911,treatment,0
24829,treatment,0
22963,treatment,0
37022,control,1
10910,control,0
4758,control,0
30012,treatment,0
29696,treatment,0
42753,control,0
39180,treatment,0
42948,control,0
22511,control,0
45356,control,0
47702,treatment,1
39315,control,0
9661,control,0
8042,treatment,1
40773,control,0
24921,control,0
29227,control,0
10652,control,0
16282,control,0
29154,treatment,0
44494,treatment,0
22701,control,0
1104,control,0
8047,control,0
1349,control,0
8573,control,0
27381,control,0
20631,control,0
15733,treatment,0
30687,control,0
32688,treatment,0
43401,treatment,0
951,control,0
49176,control,0
24137,treatment,0
9521,treatment,0
39029,control,0
21328,treatment,0
32637,control,0
28270,control,0
46966,treatment,1
1441,control,0
14430,treatment,0
47492,control,1
34600,treatment,0
1216,control,0
12360,treatment,1
169,treatment,0
24758,treatment,0
39214,control,0
6343,treatment,1
43970,treatment,1
2797,control,0
15116,treatment,0
7756,control,0
36077,treatment,0
1997,treatment,0
826,treatment,1
46770,treatment,0
23033,control,0
18109,control,0
10273,control,0
38252,control,0
45200,control,1
4860,treatment,0
35689,control,0
22129,treatment,0
14582,control,1
35408,treatment,1
48563,treatment,0
46328,treatment,0
44634,treatment,0
14305,control,0
33867,control,0
48159,control,0
1962,treatment,0
45841,treatment,1
40301,treatment,0
8474,treatment,0
18842,treatment,0
46487,treatment,0
8225,control,0
25715,treatment,0
1748,control,0
6438,treatment,0
39525,treatment,1
36448,treatment,0
1382,control,0
34707,treatment,0
36206,control,0
246,control,0
21183,treatment,0
2945,treatment,0
40691,control,0
49340,control,0
17707,treatment,0
31638,treatment,0
40700,control,0
354,control,0
44057,control,0
24306,treatment,1
29881,treatment,0
16198,treatment,1
41745,treatment,0
17929,treatment,0
26960,control,0
38754,treatment,0
24995,treatment,0
24859,control,0
22517,treatment,0
4162,control,0
34983,treatment,0
39521,control,0
41715,control,0
8962,control,0
45947,control,0
24910,control,0
18579,control,0
19825,control,0
13655,treatment,0
42611,treatment,0
25729,treatment,0
33687,treatment,0
1770,treatment,0
1403,treatment,0
36836,control,0
19326,control,0
42186,control,0
7915,control,0
36765,control,0
20810,treatment,0
40562,treatment,0
33683,control,0
12123,control,0
488,treatment,0
27237,treatment,0
48832,control,0
32421,control,0
42833,treatment,1
17499,treatment,1
4731,control,0
27596,control,0
32915,treatment,0
41921,control,0
3565,control,0
23239,treatment,0
34417,treatment,1
36939,control,0
6045,control,1
28632,treatment,1
18412,treatment,0
20517,control,0
23467,treatment,0
17174,treatment,1
648,treatment,0
23455,control,0
25898,control,1
26828,control,0
38059,treatment,1
10113,control,0
2502,treatment,0
8145,treatment,0
28988,control,0
25172,treatment,1
33115,control,0
20396,control,0
37742,treatment,0
48044,treatment,0
13814,control,0
41273,treatment,0
39218,control,0
43269,treatment,1
23817,control,0
9971,control,0
27470,treatment,0
16597,treatment,1
9961,treatment,0
6512,control,1
33004,control,0
47941,treatment,0
2709,control,0
20764,treatment,0
8894,treatment,0
46137,control,0
23551,control,0
29342,treatment,0
28723,treatment,0
45985,treatment,0
47987,control,0
38049,control,0
18249,treatment,0
21392,treatment,0
19927,control,0
18969,treatment,0
45075,control,0
22877,treatment,0
23965,control,0
41784,control,0
13608,treatment,0
23686,control,0
22551,treatment,0
41028,control,0
3733,control,0
35231,control,0
5609,treatment,0
13301,treatment,0
33111,control,0
40920,control,0
6820,treatment,1
31281,control,1
29764,treatment,0
20828,treatment,0
35186,treatment,0
40288,control,0
22340,treatment,0
24342,treatment,0
17305,treatment,0
24877,treatment,0
6411,treatment,1
18927,treatment,0
31482,treatment,0
6377,treatment,0
11958,control,0
45096,control,0
36439,treatment,0
26854,control,0
3417,control,0
40824,treatment,0
26579,treatment,0
6953,control,0
6902,treatment,0
21789,treatment,0
22506,control,0
13377,treatment,0
47862,treatment,0
37527,treatment,1
44422,control,1
4535,treatment,0
847,control,1
12393,treatment,1
7695,treatment,0
13949,control,0
27523,treatment,0
15091,control,0
43832,treatment,0
14777,treatment,1
6249,treatment,1
23475,control,0
24091,treatment,0
45704,treatment,0
40449,control,0
14225,treatment,0
15702,treatment,0
20501,treatment,0
48467,control,0
10489,treatment,0
47643,control,0
23512,control,0
22794,control,1
15483,control,0
3106,control,0
13523,control,0
10070,treatment,0
33457,treatment,0
6268,treatment,0
23043,control,0
20925,treatment,0
39954,control,0
30782,treatment,0
17641,treatment,0
42583,treatment,0
8536,control,1
45423,treatment,0
47808,treatment,1
44167,control,0
14127,control,0
21048,treatment,0
48856,control,0
23927,control,0
31265,control,0
2672,treatment,0
26827,treatment,0
7381,control,0
42969,control,0
21405,treatment,1
2485,treatment,1
36524,treatment,0
39267,treatment,1
6440,treatment,1
6282,control,0
636,treatment,0
49387,treatment,0
31567,control,0
31305,control,0
49991,treatment,0
44160,control,0
10317,treatment,1
6821,control,1
1643,control,0
23889,treatment,0
23752,control,1
7339,control,1
37670,control,0
34740,treatment,0
31606,control,0
27151,control,0
19933,control,0
49051,control,0
44497,control,0
25048,control,0
8915,treatment,0
37501,control,0
39694,control,0
22764,treatment,0
10518,control,0
5160,treatment,0
46917,control,0
40148,treatment,1
22672,treatment,0
48851,control,0
30807,control,0
569,control,0
43550,control,0
5081,control,1
12436,control,0
7085,control,0
9739,control,0
38332,control,0
44975,control,0
32869,control,0
42727,control,0
29131,treatment,0
47150,control,0
43995,treatment,0
37111,control,0
49562,treatment,0
47641,control,1
19307,control,0
29844,control,0
18625,treatment,0
28203,control,0
46768,control,0
39349,treatment,0
28336,treatment,0
28811,control,0
18847,treatment,0
35381,treatment,0
8591,control,0
39577,control,0
28410,treatment,0
15435,treatment,0
19934,treatment,0
7412,control,0
35176,control,0
10297,treatment,1
49727,treatment,0
39360,treatment,0
10978,treatment,0
9311,control,0
21784,control,0
2474,treatment,0
39337,treatment,0
23229,treatment,0
14719,control,0
26259,treatment,0
14652,control,0
17061,treatment,0
45396,treatment,0
38198,treatment,0
21570,treatment,0
5205,control,0
26153,treatment,0
29530,treatment,0
26118,control,0
33471,treatment,0
40284,treatment,1
41069,treatment,0
34835,treatment,0
43535,control,0
36203,treatment,0
19438,treatment,0
9599,control,0
26299,treatment,1
6444,control,1
18702,treatment,0
32151,control,0
3862,control,0
19644,treatment,0
34365,control,1
14089,treatment,0
25975,treatment,0
45768,treatment,0
3179,treatment,0
9269,treatment,0
9254,treatment,0
32654,control,0
8675,control,0
6187,control,0
28366,control,1
28439,treatment,1
48612,treatment,0
3938,treatment,1
17895,treatment,0
44817,treatment,0
10971,control,0
10033,treatment,0
3667,treatment,0
17388,control,0
35795,control,0
609,control,1
1307,treatment,0
46224,treatment,1
36271,treatment,0
41709,control,0
22563,control,0
31079,control,1
39061,treatment,0
24768,control,0
7010,control,0
29671,control,0
22669,control,0
35352,treatment,0
25706,control,0
29418,treatment,0
19715,control,0
10121,control,0
10912,control,0
44404,treatment,0
13819,treatment,0
32877,control,1
48891,treatment,0
42861,treatment,0
38239,treatment,0
1617,treatment,0
40669,control,0
33614,treatment,0
13458,control,0
49367,control,1
34180,control,0
20477,control,0
11036,control,0
19014,control,0
11257,treatment,0
31164,treatment,0
14142,control,0
41515,treatment,0
22305,treatment,0
6499,treatment,0
34360,treatment,1
48337,treatment,0
41577,control,0
35698,treatment,0
34929,treatment,0
27554,treatment,0
33485,control,0
24040,treatment,0
38674,control,0
40279,control,0
43870,treatment,0
37089,control,0
6730,control,0
8951,treatment,1
32465,control,0
39927,control,1
30646,treatment,0
46528,control,1
4818,control,0
34057,treatment,1
23801,control,0
45557,control,0
20331,treatment,0
29485,treatment,0
25644,control,0
27672,control,0
12381,control,0
48412,control,0
8989,control,0
39003,treatment,0
12020,control,0
24007,control,0
30934,treatment,1
43162,control,0
41108,control,1
12172,treatment,0
22103,treatment,0
31091,treatment,1
26005,control,0
34207,control,0
4504,control,1
47134,control,0
34498,control,0
43361,control,0
41546,treatment,0
30980,treatment,0
28527,control,0
14236,control,0
24870,control,0
2583,control,0
37889,control,0
45040,control,0
40657,control,0
37898,treatment,0
15781,control,0
5768,treatment,0
23299,control,0
16649,treatment,0
8039,treatment,0
5134,treatment,0
26294,treatment,0
6744,control,1
31703,control,0
44056,treatment,0
32442,control,0
36386,control,1
31730,control,0
29782,control,0
3806,treatment,0
21011,control,0
6009,treatment,0
8831,control,0
37080,treatment,0
3242,control,0
44368,treatment,0
45962,control,0
5908,control,0
34152,control,0
37311,treatment,0
10794,control,0
34462,treatment,0
39086,treatment,0
16036,control,0
47412,control,0
48976,treatment,0
13513,treatment,0
10259,control,0
8725,control,0
9595,control,0
2290,treatment,0
14725,control,0
7301,treatment,0
17674,treatment,0
10581,control,0
19502,treatment,0
29939,treatment,0
20998,treatment,0
46653,treatment,0
24873,control,0
21309,treatment,0
20440,treatment,1
556,control,0
26897,treatment,1
16233,control,0
31072,treatment,0
26707,treatment,0
34949,treatment,0
39249,treatment,0
4307,treatment,0
48430,control,0
19545,treatment,1
12019,control,0
46788,control,0
35662,treatment,0
43844,control,0
10350,treatment,1
20725,treatment,1
39458,control,1
37844,control,0
24494,control,1
12462,control,0
5470,treatment,0
30765,control,1
44302,treatment,0
24895,control,0
7648,control,0
48018,treatment,0
23221,treatment,0
31179,control,0
2600,treatment,1
11904,treatment,0
45676,control,0
26461,treatment,0
49857,treatment,0
24406,treatment,0
17179,control,0
25358,control,0
15207,control,0
47327,treatment,1
27959,treatment,0
35632,treatment,0
26169,control,0
44502,treatment,1
41770,treatment,1
46019,control,0
24042,treatment,0
2639,treatment,0
48747,control,0
30126,treatment,0
15321,control,0
17163,control,0
39886,treatment,0
27234,control,1
29687,treatment,0
30753,treatment,0
26832,treatment,0
11127,treatment,1
45302,control,0
44723,treatment,0
22803,treatment,0
35848,treatment,0
18399,control,0
10900,control,0
5098,control,0
10959,treatment,0
12684,treatment,0
19979,treatment,0
36482,control,0
10625,treatment,0
49448,control,0
43066,control,0
31407,treatment,0
20747,treatment,0
34696,treatment,0
4,control,0
39858,control,0
26819,control,0
48012,treatment,0
28380,treatment,1
11251,control,0
36840,control,0
1752,treatment,0
43812,treatment,0
6309,control,0
26285,control,0
23445,control,0
40767,control,0
23440,control,1
38200,treatment,0
44356,control,0
39978,treatment,0
21791,treatment,0
31899,control,0
22906,control,0
7116,control,0
17079,treatment,0
6111,control,0
31569,treatment,0
663,treatment,0
37944,control,0
4241,control,0
46845,treatment,0
12473,control,0
36700,control,0
37412,treatment,0
38980,control,1
13474,treatment,0
31775,control,0
15862,control,0
30989,treatment,0
26848,treatment,0
6421,control,0
6540,control,0
41111,treatment,0
892,control,0
25015,treatment,0
29518,treatment,0
23358,treatment,0
2697,control,0
10646,treatment,1
40411,control,1
22396,treatment,0
15822,control,0
9554,control,1
44878,control,0
35450,treatment,0
8897,control,0
27807,treatment,0
36011,treatment,0
28746,treatment,0
11374,treatment,0
8720,control,0
38578,treatment,0
48824,treatment,0
32086,treatment,0
34818,treatment,0
34093,treatment,0
43671,treatment,0
32581,treatment,0
446,control,0
917,control,0
279,control,0
24674,treatment,0
48067,treatment,1
26426,control,0
18219,control,0
42822,control,0
6521,control,1
8646,control,0
42181,treatment,0
21881,control,1
45578,treatment,0
3195,treatment,0
41864,treatment,0
31087,treatment,0
24703,control,0
14281,control,0
33682,treatment,1
1689,treatment,0
44984,control,0
7129,control,0
44939,treatment,0
5822,control,0
37718,control,0
14717,control,0
14566,treatment,0
5723,control,0
36162,treatment,0
6114,control,0
15048,treatment,0
8556,treatment,0
49173,control,0
5654,treatment,0
38312,control,0
24728,treatment,1
44030,treatment,0
33505,control,0
20696,control,0
14844,control,0
24199,control,0
38511,treatment,0
30676,control,0
2123,control,0
48923,treatment,0
6146,treatment,0
39024,treatment,0
40075,treatment,1
21877,control,0
39062,treatment,1
7036,treatment,0
29075,treatment,0
48683,control,0
10447,control,0
16372,control,0
14296,treatment,0
12006,treatment,0
16525,treatment,0
17336,control,0
37905,control,0
101,control,0
30124,treatment,0
24543,control,0
23423,control,0
32369,control,0
9092,control,0
34368,control,0
29065,control,0
22107,control,0
20183,control,0
9798,treatment,0
2354,treatment,0
21785,treatment,1
12060,treatment,0
32122,treatment,0
28092,control,0
11406,control,0
26362,treatment,1
32054,control,0
21371,treatment,0
16761,treatment,0
19191,control,0
22228,control,0
33533,treatment,0
33425,control,0
49090,treatment,0
28395,control,1
30233,control,0
22615,control,0
47274,control,1
16632,control,0
4572,control,0
4471,treatment,0
30536,treatment,0
3144,control,0
25038,treatment,0
39646,control,0
48401,control,0
47884,control,0
15309,treatment,0
44424,treatment,0
10123,treatment,0
9604,control,0
21574,control,0
48650,treatment,0
5560,control,0
10155,control,0
33358,control,0
46353,treatment,0
7444,control,1
35071,treatment,0
12151,control,0
46664,treatment,1
39559,treatment,0
613,treatment,0
17532,control,0
22649,control,0
28669,control,1
18020,treatment,0
29354,control,0
5871,control,1
14157,control,0
7233,treatment,0
15610,treatment,0
28294,control,0
17800,treatment,0
46820,control,0
2397,control,1
23986,treatment,1
25196,control,0
28469,treatment,0
29482,control,0
14415,control,0
49474,treatment,0
19193,control,0
8001,treatment,0
12708,treatment,1
42980,treatment,0
28344,treatment,0
8315,control,0
18038,control,0
43063,treatment,0
17276,control,1
15350,control,0
41229,treatment,0
43461,treatment,0
42936,control,0
12522,treatment,1
34556,control,0
28630,control,1
11694,treatment,1
47851,treatment,0
48614,treatment,1
9812,control,0
43246,control,0
21409,control,0
17925,treatment,0
20937,control,0
33652,control,1
3847,control,0
16141,treatment,1
36832,treatment,0
16799,control,0
3209,control,0
34227,control,0
34520,control,0
2037,treatment,0
39080,control,0
42754,control,0
22970,control,0
11602,treatment,1
8132,treatment,0
33394,control,0
31773,control,0
36149,treatment,0
38121,control,1
30631,control,0
44405,control,0
34966,treatment,0
7784,treatment,0
3143,treatment,1
14694,treatment,1
8626,treatment,0
43956,control,0
12426,treatment,0
27978,treatment,0
5860,control,1
20473,treatment,1
43744,control,0
14001,treatment,0
27274,control,0
26524,control,0
49998,control,0
28670,control,1
23978,control,0
30905,control,0
10626,control,1
16093,treatment,1
13446,control,0
28758,treatment,1
48958,treatment,0
36163,treatment,1
25210,treatment,0
36964,control,0
9074,treatment,0
24023,control,1
35678,control,0
49872,control,0
44587,treatment,0
36845,control,0
25861,control,0
35709,control,0
49603,treatment,0
21912,treatment,0
38426,treatment,1
31709,control,0
42872,control,1
28048,control,0
40145,treatment,0
44446,treatment,0
14432,control,0
4272,control,0
10867,control,0
9898,control,0
37277,treatment,0
48392,treatment,1
49547,treatment,0
21733,control,0
34435,control,1
5706,control,0
41080,treatment,0
49531,control,0
2338,control,0
11799,treatment,0
37420,control,1
13036,control,0
10949,control,0
27947,control,0
42589,treatment,0
1452,control,0
23765,control,0
26842,control,0
49770,control,0
9272,control,0
30384,control,1
38449,control,0
33452,treatment,0
3916,treatment,0
45395,control,0
10869,control,0
30889,control,0
18480,treatment,0
49868,control,0
40598,treatment,0
37601,control,0
13904,treatment,0
39847,treatment,0
45735,control,0
48603,treatment,0
22272,treatment,1
1694,treatment,0
22473,treatment,0
22047,control,0
28780,control,0
40587,control,1
87,treatment,0
44051,treatment,0
14847,control,0
48635,treatment,0
4204,control,1
45803,treatment,0
47555,treatment,0
45886,control,1
44949,treatment,0
44066,treatment,0
45459,treatment,0
11721,treatment,0
15640,treatment,0
21530,treatment,0
27628,treatment,0
3882,control,1
16595,control,0
47009,treatment,0
27137,control,0
8683,control,0
36273,treatment,0
24935,control,0
9148,treatment,0
16685,treatment,0
39013,control,0
10796,treatment,0
6850,treatment,0
39544,treatment,1
26136,treatment,0
32246,treatment,0
4367,control,0
27826,control,0
49141,treatment,0
6804,control,0
32142,treatment,0
46173,treatment,0
40092,treatment,0
8189,treatment,0
45308,control,0
17924,treatment,1
26276,control,0
35138,treatment,0
700,treatment,1
35962,control,0
35814,control,0
46521,control,1
32358,treatment,0
17529,treatment,1
28855,treatment,0
34558,control,1
19330,control,0
7567,control,0
42100,treatment,0
768,control,0
33467,control,0
28634,control,0
46159,control,0
30168,control,0
15059,control,0
38315,treatment,0
46459,treatment,0
8849,treatment,0
33456,control,0
25694,treatment,0
34959,treatment,0
30691,control,0
8524,control,0
34985,treatment,1
27158,treatment,0
17740,control,1
47692,control,0
39226,treatment,0
3291,control,0
43916,treatment,0
36891,control,0
41404,treatment,0
36086,treatment,0
38419,treatment,0
5311,control,0
41870,control,0
8223,treatment,1
28094,control,0
12047,control,0
3865,treatment,0
29975,treatment,0
6380,treatment,1
6094,control,1
49260,treatment,0
8487,control,1
4831,treatment,0
45138,control,0
43960,control,0
45114,control,0
45964,treatment,1
45574,treatment,0
38100,treatment,0
49000,treatment,0
15726,control,0
34831,treatment,1
38020,treatment,0
42196,control,0
29580,treatment,0
7894,treatment,0
43570,control,0
25563,treatment,1
30675,treatment,0
20802,treatment,0
39902,control,1
47566,control,0
35042,treatment,1
41268,control,0
20190,treatment,0
38779,control,1
41956,control,0
44447,treatment,0
32140,treatment,0
34329,control,0
27241,control,0
12665,treatment,0
43521,control,0
37110,treatment,1
8659,control,0
7622,treatment,0
47237,treatment,0
49577,treatment,0
8278,treatment,0
24087,treatment,0
11300,control,0
47452,control,0
17696,control,0
40986,control,0
10583,treatment,0
9558,control,0
14926,treatment,1
12649,control,0
6824,control,0
2530,control,0
29501,control,0
19525,treatment,0
32819,treatment,0
18166,control,0
48696,treatment,0
8504,control,0
26304,treatment,1
30910,control,0
21890,control,0
37489,treatment,0
23753,treatment,0
45151,treatment,0
25928,treatment,0
27333,treatment,0
1559,control,1
48181,treatment,0
49395,control,1
25850,treatment,1
37308,treatment,1
39585,control,1
16480,control,0
20847,control,1
21314,control,0
15289,treatment,0
6262,control,0
44845,control,0
29466,treatment,1
24905,control,0
25608,treatment,0
42805,treatment,1
44798,treatment,0
21672,treatment,0
9468,treatment,0
32392,treatment,0
18131,treatment,0
5630,control,0
9770,treatment,0
41912,treatment,0
34045,treatment,0
16912,treatment,0
13498,treatment,0
33424,treatment,1
15823,control,0
49801,control,0
23594,treatment,0
47823,control,0
14856,treatment,0
599,control,0
19794,control,0
34657,control,0
20164,control,0
47637,control,0
48032,treatment,0
49099,treatment,0
11810,treatment,0
5792,treatment,0
26654,treatment,0
46236,treatment,1
20788,control,0
464,treatment,0
48586,treatment,0
27697,control,0
11843,treatment,0
4864,treatment,0
34772,control,0
47088,treatment,0
32864,control,0
18338,treatment,0
8166,treatment,1
40276,control,0
27790,control,0
43068,control,0
16937,treatment,0
12109,treatment,0
7447,treatment,0
3111,control,0
24729,treatment,0
7637,control,1
35259,treatment,0
1026,treatment,0
41248,control,0
20173,control,0
30422,control,0
38680,treatment,0
42784,treatment,0
41198,control,0
28353,treatment,0
27822,control,0
7721,control,0
44488,control,0
39918,treatment,0
2269,control,0
42045,control,0
14256,treatment,0
4023,control,0
39866,treatment,0
40802,control,0
36620,control,0
25365,treatment,0
8503,control,0
15673,control,1
6660,treatment,0
15244,control,0
2711,control,0
11987,treatment,0
41421,treatment,0
15747,control,0
11186,control,0
42427,treatment,1
1380,control,0
49345,control,0
21551,control,0
24927,treatment,0
43868,treatment,0
44273,treatment,0
16475,control,0
43193,control,0
7329,treatment,0
29544,treatment,0
10935,treatment,0
18223,control,1
34302,treatment,0
13726,treatment,1
41211,treatment,0
10472,control,0
16600,treatment,0
43764,treatment,0
42402,treatment,0
3706,control,0
2044,treatment,1
38897,treatment,0
30830,control,0
24280,control,0
35760,control,0
1207,control,0
28202,treatment,0
36667,control,1
33727,control,0
18967,treatment,0
18205,treatment,0
6153,treatment,0
2133,treatment,0
30328,control,0
1337,control,0
19436,control,0
3508,control,0
40867,control,0
7284,control,0
22395,treatment,0
12585,treatment,0
31347,control,0
27439,treatment,0
9402,treatment,0
14853,treatment,1
27259,treatment,0
32396,control,1
46343,control,0
8373,control,0
3041,treatment,0
47630,treatment,0
32944,treatment,1
33988,control,1
33413,treatment,0
38810,control,1
39422,treatment,0
18211,treatment,0
34797,treatment,0
17961,control,0
1473,treatment,0
32062,control,0
10326,treatment,0
37994,treatment,0
38668,control,0
238,treatment,1
31,control,0
36870,treatment,1
47599,control,0
17627,treatment,1
6840,treatment,0
44036,treatment,0
24117,treatment,0
38414,treatment,1
42435,treatment,0
19915,control,0
35586,treatment,1
20154,control,0
3579,control,0
44925,treatment,0
27428,control,0
6761,control,0
35812,control,0
16259,control,0
19603,control,0
8701,treatment,0
44724,treatment,0
25059,treatment,0
49595,treatment,0
9142,control,0
34828,treatment,0
37750,treatment,0
24991,control,0
10706,treatment,1
2984,treatment,0
37475,treatment,0
44510,control,0
46465,control,0
20714,control,0
10682,treatment,0
22953,treatment,0
25570,control,1
206,control,1
33251,control,1
33252,treatment,1
48716,treatment,0
3160,treatment,1
13923,treatment,0
4952,control,0
27967,control,0
18124,control,0
37802,control,0
22911,treatment,0
1666,control,0
15082,control,0
12035,control,1
44775,treatment,1
43477,control,0
13313,treatment,0
999,treatment,0
68,control,1
49102,control,0
44633,control,0
35823,control,0
16784,treatment,0
42113,treatment,0
32714,control,0
19886,control,0
43254,control,0
21286,control,0
35517,control,0
43091,control,0
2503,control,0
6040,treatment,1
21708,treatment,0
10622,treatment,0
16129,treatment,0
15403,treatment,1
18352,treatment,1
18063,treatment,0
37649,control,0
18751,control,0
9315,control,0
4258,treatment,0
48452,control,0
18639,treatment,0
41094,treatment,1
228,control,0
8588,treatment,0
8114,control,0
1888,treatment,0
47024,treatment,0
9127,treatment,0
26205,treatment,0
4837,treatment,0
4378,treatment,0
2857,treatment,0
8246,control,0
24192,treatment,0
23460,control,0
19347,treatment,0
4453,treatment,0
40697,treatment,0
27355,control,0
37380,control,0
37447,treatment,0
43453,control,0
30447,treatment,0
29059,control,1
17015,control,0
34030,treatment,0
33094,control,0
10750,treatment,0
1568,control,0
22020,control,0
44244,treatment,1
45272,treatment,0
7453,control,0
3305,control,0
33735,treatment,1
42541,control,0
13499,control,0
47019,control,0
338,treatment,0
30697,control,0
18237,control,0
45328,treatment,0
43410,treatment,1
4690,treatment,1
30629,treatment,0
44539,control,0
21929,control,0
48535,control,1
15847,control,0
17905,control,0
11276,control,1
16161,treatment,0
